ID	m/z	1790_NEG_D4	1789_NEG_D4	1788_NEG_D4	1787_NEG_C1	1786_NEG_C1	1785_NEG_C2	1784_NEG_D4	1783_NEG_D4	1782_NEG_D4	1781_NEG_C2	1780_NEG_unknown	1779_NEG_C2	1778_NEG_C2	1777_NEG_D4	1776_NEG_D4	1775_NEG_C1	1774_NEG_C2	1773_NEG_C2	1772_NEG_D4	1771_NEG_D4	1770_NEG_C1	1769_NEG_C2	1768_NEG_C2	1767_NEG_C1	1765_NEG_D3	1764_NEG_D4	1763_NEG_D4	1762_NEG_D4	1760_NEG_D4	1759_NEG_D4	1758_NEG_D4	1757_NEG_D4	1756_NEG_C1	1755_NEG_D4	1754_NEG_D3	1753_NEG_C1	1752_NEG_C1	1751_NEG_D3	1750_NEG_D4	1749_NEG_D4	1748_NEG_D4	1747_NEG_D4	1746_NEG_C1	1745_NEG_D4	1744_NEG_D4	1743_NEG_D4	1742_NEG_C1	1741_NEG_D4	1740_NEG_C2	1739_NEG_D4	1738_NEG_C1
8295	351.9596824	7562767.3	22576947	22976758	23487692	18115994	24761493	0	0	25079298	24447415	23115703	28263525	14517479	15045164	8399774.4	17286734	30404466	23581799	31781421	12016745	13076952	26560950	14004150	12667049	0	24329124	6355192.8	12860648	0	0	8413286.1	17978809	10054731	9699537.5	0	15796365	29520478	18892523	7754104	10197274	0	8683366.1	0	0	11417559	0	16386206	5161381.3	30829059	19404818	22186160
8298	351.9777764	0	6083163.1	0	19156213	0	4913338.1	0	0	7100712.6	8013281.8	0	0	6973199.4	5668174.1	0	0	11348887	0	0	0	0	0	0	5279699.1	0	10388429	0	8369420.2	0	0	0	0	0	17227510	0	0	10332806	0	0	10440004	0	0	0	0	0	0	0	0	0	0	0
8299	351.9873333	0	0	0	21079306	0	0	0	0	0	0	0	0	5586725	0	0	0	6520747	0	0	0	0	0	0	6359785.1	0	6705635.5	0	0	0	0	0	0	0	0	0	0	5403291.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8300	352.0068375	14480505	0	0	0	0	0	0	0	0	0	0	0	0	0	19999756	0	0	0	8816787	19164377	0	0	0	0	0	5596176.1	0	0	0	0	18944724	30487079	0	0	0	0	0	0	0	9031046.5	0	0	0	0	0	0	0	0	0	0	0
8301	352.0109269	0	7698341.6	13310307	18690368	0	5118206.4	6857162	21825999	9545838.7	27019823	5910056.2	6898645	8249690.1	13935243	14419989	10849466	13005788	6429411.6	19774108	14194916	7124801.6	10143782	7443747.2	8540449	0	0	5874038.8	5141965.4	0	7632249.3	20028126	11055664	11409592	0	0	0	21790415	17766230	24641514	11044752	5433979.8	9507802.6	0	0	32091204	11230264	0	9687305.4	13315681	0	6442525.3
8302	352.0164835	27803278	0	0	9914188.8	0	0	8827349.5	10783707	12960379	0	0	0	0	0	30411810	0	5719270.8	0	11172008	49033456	0	0	0	0	0	6253606.6	0	0	0	0	24793835	64033341	0	0	0	6301428.7	0	0	0	12601245	0	7739368.3	0	0	0	0	0	11622164	0	0	5862184.3
8303	352.0440217	10004171	0	0	0	0	0	0	0	0	0	0	0	0	0	18306146	7225599.4	0	0	0	0	0	0	0	0	0	0	0	7456142.3	0	11410374	14791467	10200189	0	0	0	0	0	6528922.1	7413811.1	6148444.3	0	0	0	0	30253194	0	0	15811914	0	0	0
8304	352.0496096	0	0	8832436.7	0	0	0	0	0	7063232.7	0	8323198.2	5006890	0	0	6517359	0	8991787.7	0	0	0	0	0	8132214.2	8255867	0	0	11917270	0	0	0	9332536.4	5630602.6	5821194.5	0	18507014	0	5807140.8	6585765.7	15646784	7037928.8	6391498.2	7906355.3	0	0	4865685.8	8015492.1	0	9959252.9	7013289	0	6142574.4
8307	352.0674854	6898687.9	0	12202459	7777728.1	0	6788722.1	0	0	5676774.5	0	7628454.3	5420881.6	7763929	0	6525080.3	4967216.6	5943889	6508396.8	33319702	419141990	0	6392995.1	0	7557541.2	0	0	0	0	0	0	33117026	1476948700	5257008.8	0	0	0	5343565.2	0	9089127.3	8948753.8	0	8462684	0	0	10605755	16578727	3350991200	23476599	0	0	27799956
8309	352.0806	0	0	19309046	18058719	0	6292108.8	9769303.9	0	12760834	19590869	13744323	17663342	53849590	0	9307575	14664526	22925421	23674254	8276274.6	0	0	16512704	22025912	27888067	0	12311225	9213474.1	13620693	0	7627290.2	14194048	12710097	24462157	0	11805514	9343080.2	17826667	16312294	7239555.3	15460912	12621834	9404025.2	0	0	6068438.5	10697921	23601558	25739665	8702690.5	9447660.6	5804975.4
8310	352.0828704	0	9889862.6	14239228	40760803	0	0	0	0	9236231.2	43228889	0	19577204	12344828	0	16045244	37389137	57573489	47744402	13249335	0	0	19106501	20497085	0	0	11435199	0	11521498	25591491	0	0	0	33870673	11531210	0	14964075	39918447	0	0	13493813	19689486	0	0	0	0	0	0	0	8588006.6	11479279	0
8313	352.0860369	92951336	365156430	461252100	1522669000	272470660	117527960	10815332	80545382	247357200	1691983600	202813650	760076670	468891140	172068630	601679040	1581945700	2224930900	2241603000	567915330	36974999	250425560	820826830	895023810	49607120	164639550	692952260	386351660	559637980	1022426800	266314790	74677133	106631900	1973015400	427406290	43931991	758449520	1924275100	68757489	43765905	634248760	1106522100	90945158	65966546	189252170	50660578	30369996	330764710	222259610	475755240	633968890	25935292
8320	352.1037877	19421008	21546101	29947432	14152210	5329823.8	7681980.6	5007240.2	7178378.5	14210867	5402121.4	28939511	6104993.7	15870506	10918199	30295276	8211836.8	41816220	19296709	10585444	17193410	5789951.9	8045042.4	40993514	30319098	42210149	22474991	23317083	13202947	13077231	20557904	41970615	26312456	15586173	21759988	60330366	0	23774109	41033750	45865144	15834726	21426232	22190767	0	0	15240456	10916591	64328135	13199807	12508942	0	22446561
8321	352.1150286	16289641	15216783	11964480	12433452	14375093	13748180	8273822.7	0	11560779	6212900.2	22840592	14355898	6872131.7	17998667	12992262	9687444.4	12686003	10031072	24217469	14726621	11078935	13343500	9026561.8	8943124.4	27088765	22920456	20491895	12393241	19336967	27939946	15195089	22449955	4836245.3	15709195	22552983	13140902	21291958	15057966	20730065	13083264	23786575	12616392	11609102	0	15190304	9067269.3	17378782	8709076	12089634	8355625	29860345
8324	352.1401056	8070047.7	5884614.8	7750773.1	0	0	0	5821905.4	0	6169984.2	4814175.5	8395079.5	0	0	0	9965376.4	0	7476967.3	4971038	7301299.1	0	0	0	0	0	0	0	6502323.8	0	0	8569507.5	11291660	13636445	5900746.5	0	15464910	0	9105901.5	11293793	23350537	7078585.3	5251713.7	6155521.4	0	0	5918036	0	0	6207493.7	6151760.7	0	11611694
8325	352.1513985	7147961	0	6843021.4	0	0	0	0	0	5395608	0	6572640.4	0	0	7529870.9	6282330.4	0	7529982.5	5115704.7	5233610.8	0	0	0	5681743.3	5054825.3	0	5716315.1	5862863.8	5206241	0	5865916.9	9356838.3	5591926.9	0	0	0	0	6766598.8	0	0	0	0	0	0	0	7642732.1	0	0	0	0	0	10810438
8326	352.1612854	0	0	0	0	0	0	0	0	4956845.2	0	7109238.2	0	4898731.6	0	10294642	0	0	0	5448672.5	11931212	6347125	0	5360996.8	0	0	5884786	6106087.9	0	0	7187924	8859196.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7311195.4
8327	352.1765841	9946096.9	12841240	6478787	8747191.1	0	0	0	0	0	0	0	0	0	0	11637141	0	0	0	7786497.3	0	5134997.5	0	0	0	0	0	12476174	0	0	8493303.2	0	9087921.6	0	0	0	4724243.9	9978942.3	0	10882906	0	4917451.2	6595924.6	0	0	0	0	0	0	5031315.9	0	12997244
8328	352.2208913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5278971.5	0	0	4972770.1	0	0	0	0	0	4231307.1	0	0	0	5127912.5	0	0	5723080.2	7301656.6	0	0	0	0	0	0	7475644.1	0	5415460.8	0	0	0	0	0	0	0	0	0	0
8366	352.8963486	14032933	44056413	35783861	32365841	23658558	31153171	15765972	10486464	20493758	13966924	13338578	19132521	17341721	37762282	32926738	15696378	26755840	36101445	36401676	26900776	31218516	0	39352705	7191348.2	22429154	58524675	32389615	46142479	62432649	21034862	37507820	29309493	12099084	43285038	20999257	15960862	27425395	22299259	25375636	45557120	43636342	48100792	22388861	0	23701386	18105092	30009378	27740099	34162884	28819103	24235115
8367	352.9058523	0	0	0	14789926	4931151	18059302	0	0	0	0	0	8112766.7	4857134.5	11753724	12973097	9674765.5	11294484	11852124	7395360.3	0	17915752	8865232.2	8240533.4	0	0	13229080	6259462	26117154	13184925	10106756	7362818	10012491	6504479.8	0	0	7322414.9	8129672.7	0	0	11557781	0	18760142	0	0	6863005.5	0	0	18617301	11295958	10046640	7688318.5
8371	352.9562394	0	27820002	17742132	6382487.2	16222378	9053325.2	0	5774903.6	9360444	6780632.3	0	11074796	5359262.5	6794328.1	14617244	7127158.7	5719675.1	8603349.4	7014796.2	12612023	13201870	0	0	4055360.4	0	9745035.2	28360321	23068804	13121032	0	12571511	0	0	0	0	7044488.8	13994232	0	10211352	16481801	17121007	16095808	12120826	0	0	8477049	0	9010743.2	6821682.1	0	7923432.4
8373	352.9670506	0	0	0	21721519	0	0	25663587	0	0	0	0	0	0	0	14262453	0	0	0	10896035	0	8661988.3	0	0	0	22646389	13578404	0	0	0	31745040	6559120.1	58180312	5550497.5	0	0	8194460.2	23667471	9040397.1	0	0	0	0	0	0	35183646	0	0	11093580	0	9122588.6	17569023
8374	352.9714794	0	0	8301907.9	7258041.3	5387205.6	8403628	0	15210839	43226716	7778555.2	12714616	7212045.2	10917825	4647539.9	7514303.4	19550871	5034138.2	8339962.4	0	13828571	7989740.9	5267295.3	5534241.1	8974818.6	0	7029934.1	19696295	0	0	10355739	8062362.4	7988194.7	0	0	0	0	14139673	0	0	12360748	6805261.7	6024034.7	8849690.6	0	14141991	0	0	5155668.8	0	0	0
8376	352.990865	33051382	21462063	0	12110310	0	5676243.9	69722259	19358077	58365573	0	0	0	0	11574168	39699692	13083327	16988098	0	45261527	232464910	0	0	0	6591247.6	0	25520346	0	0	0	7850566	86954951	105192210	0	24635116	0	0	9178435.4	14363454	28447845	47185496	5129012.5	16509583	0	0	20954192	0	57964771	0	0	0	11823921
8377	353.0003759	53447435	14209092	0	10489851	0	9171174.8	120230050	67259792	57390745	8126270.6	0	0	0	7414185.4	68410626	16251091	22345686	0	27876075	324788770	4611368.4	0	0	5815590.6	0	30098672	0	0	0	0	84820958	157661990	0	0	0	0	0	15960914	17794170	44582509	0	28117668	0	0	36469860	0	30106870	8382604.6	0	0	7965509.2
8378	353.0036157	0	0	5584791.9	0	0	0	0	0	0	6748486.1	0	0	6168072.7	0	0	0	0	7847496.3	0	0	0	7606438.1	5267045.1	7992620.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8379	353.0271307	0	8473215.4	7872457.6	6840246.9	8396842.3	7975197.8	0	0	7006929.3	0	8935155.3	0	0	0	5872959.8	7333130.5	8183309	6383488.2	20013860	0	4614493.8	0	5571478.7	5102052	0	10963245	0	5764877.6	0	6552217.5	7357979.4	7319395.1	0	11811125	0	7023367.3	9891731.7	0	8508085.1	0	25873277	0	0	0	0	0	0	0	7359924.5	11536775	10987390
8380	353.0312833	0	7185801.3	0	0	0	0	0	0	0	4702344.6	0	0	6164551.2	0	5860425	0	5350292.9	0	0	8083560.8	5524838.4	0	0	0	0	0	14455608	14500117	0	7929763.7	0	0	0	0	0	0	0	0	0	0	8472069.3	7760873.9	0	0	0	0	0	0	0	0	0
8381	353.0336385	59235156	14342798	27090391	109391430	5783861.6	11501867	93466858	35192275	26608351	10044813	35502337	11842709	16229964	10931686	18908495	0	22702106	18834065	7907122.7	13534320	8297580.2	13748456	29817508	27654772	34667264	7852603.5	24363838	22874394	0	7682216.3	21428267	34630514	20610861	17912642	56555911	6213139.2	19235746	27436950	87181507	100943550	22388618	35262192	18757021	0	21234858	18955280	30681402	31184077	20442560	0	14324107
8382	353.0367421	0	0	0	8940107.3	0	5360945.6	0	0	0	6135827.9	9618184.2	10762652	0	5783276.2	0	0	4761120.9	0	10952505	0	0	7409390.3	0	8306810.6	0	13635395	0	0	0	8938671.7	5202096.9	8390265.9	0	0	0	6156312.6	9438120.5	0	0	0	0	0	0	0	5640111.8	0	0	0	4948934.3	0	9883025.8
8383	353.0479064	6979187.7	5869230	0	0	0	0	0	0	6119676.9	5101614.8	0	6774708.4	6558059.6	0	0	0	0	0	5398352.4	0	0	10132743	0	5079699.4	0	5574619.7	6395488.1	0	0	7616714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5593575.4	0	0	10344362
8384	353.0513967	0	5573813.6	0	5580909.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6884184.2	0	0	0	0	0	0	0	0	0	0	0	10011220	0	0	0	0	0	0	7818170.4	0	0	0	0	0	0	0	0	0	0	0	0	5780912.3
8385	353.0561696	0	7935168.3	36638215	0	0	0	0	5426175.7	6149134.3	11351489	12240179	16487366	15652478	0	10073730	0	9739848.7	17458887	5254690.1	12875429	5408665.3	10642713	30649044	10426536	0	0	52362101	0	0	6476252.5	0	0	0	0	0	0	11199955	0	9777653.6	11752685	20706231	21985059	8390092.2	0	0	0	0	16822521	0	0	6086843.4
8386	353.07003	0	13364959	8476195.6	0	0	0	7638067.4	21049883	7991595.2	5415906.6	14988626	6063844.8	7124124.6	0	9336738	4910948.6	10420325	6704360.9	9929087.9	0	0	5375031.4	14461170	11580616	0	7182734.7	10659735	5473121.1	16398074	20094716	9420926.9	0	7101306.4	0	28168664	6968403.5	7304177.7	0	12206868	8731404.8	7872210.9	11173186	9896937.4	0	0	0	0	6462867	0	0	0
8387	353.0725851	70110121	44816613	9446441.1	65453725	7765371.8	24578426	14179640	18546209	18000689	0	0	0	0	31304238	21023144	10916202	0	0	55339909	140526280	15882427	0	0	4035534.5	171809620	15453588	10657181	17467750	36202239	111308030	12819589	80628684	6606463.5	27472784	38646237	0	41042935	0	49705241	7464722.8	14995416	65822536	9049582.9	0	47815931	42791004	63588746	7721752.1	0	9216472.2	47358429
8390	353.0845817	0	0	13290051	0	0	0	0	7568952.5	0	0	0	0	0	0	11395011	0	0	0	0	0	0	0	0	6077929.7	0	0	0	0	0	0	11296929	0	14562201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8391	353.0859645	9108423.5	9603331.1	0	18717371	0	0	6904146.5	0	0	15693831	0	7143943.6	0	0	0	15374214	23320710	17798927	8160162.4	0	0	7815002.2	10272531	0	0	8533426.9	0	0	14179100	37915935	0	0	28687260	0	46180857	0	22690837	0	0	0	10564595	0	0	0	0	0	0	0	0	0	8930809.2
8392	353.0876184	39965643	0	239545930	46546622	16737687	0	9097047	131993150	26780496	13508618	108947830	9615882.2	29595332	26870345	200994250	0	84045961	22873873	12609445	86840048	47833306	10299229	0	116577010	393132910	10677686	103398340	36072835	49563423	34251044	378959020	72874991	140585890	70466478	193812990	28511347	63370264	156925960	234191160	78661429	30586870	207978350	86022671	0	28552475	100698230	83261864	37497141	0	0	21990909
8395	353.098949	13679588	7850527.7	6872673.2	0	0	0	5026413.8	0	11094888	0	9489297.5	5728291.7	0	0	10054116	0	5810848.5	5894189	7453118	15582987	0	0	6769453.9	4013323	0	8187089.3	9899229.4	0	0	16041278	11828418	15854089	0	0	13605399	0	9626161.5	14407708	14871379	6873935.1	0	7445380.2	0	0	14154034	0	0	5291595.2	0	19039239	8807956.7
8397	353.1088683	33325050	0	0	0	0	0	0	10388585	0	0	68512167	0	12690164	0	44848635	0	0	28831558	0	44380963	0	6310795.5	52106052	16711458	89062301	0	25205750	0	0	0	40475865	27754528	0	26619864	245021230	0	45921351	33587249	64932201	16235366	0	25345946	0	0	0	19722403	24967636	0	0	0	0
8398	353.1102391	36553724	25247032	12539513	13859570	16325056	14932935	5576708.2	0	16897920	7342400.4	0	9603132.4	0	21708403	0	14606776	13573816	0	40698838	0	17590535	0	0	0	0	16458218	0	16960431	36755279	33967448	0	40274979	14153679	33809371	24951344	13782171	0	0	0	0	24655907	0	12855358	25435415	18412874	0	23933399	7612769	0	25875483	63730220
8399	353.1202084	19230738	11511886	0	9327368.4	0	6770139.2	10184089	0	0	0	12286400	5059410.4	0	0	10521621	6264780.9	0	0	13681131	12464445	0	7015333	0	0	24913844	13712897	20741137	5522627	0	24314223	7294450.8	12317754	0	17215983	25996870	7265709	9314912.1	9807431.8	11155842	6355967.9	6418486.8	5589940.6	0	0	13400416	0	0	0	7597151.2	0	14838849
8400	353.1241889	21396507	65552727	24872598	19852049	10763737	8317667.8	0	0	7313309.7	9855072.5	47016393	6698074.7	12466454	25848460	21827103	6755029.8	17111253	20108139	31218676	16159559	9741092	18470829	12955493	16938822	40547261	16847370	58500123	29703626	20215661	18858360	18308349	25691203	10793453	25171959	42768975	8508596.2	41784425	11298384	35742091	16721801	18577471	10436029	0	48390447	408069480	11427521	17398259	5729915.5	7204966.2	0	19611209
8401	353.1274533	0	0	0	11226905	5587038.7	0	0	0	0	6054503.6	0	0	0	0	0	0	0	5484658.6	5328890.8	0	4821290.6	0	0	0	0	10788882	0	0	0	0	5063428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5435472.4
8402	353.135416	13455412	15165808	11942062	7854378.4	4937837.6	6816249.6	9035703.7	6130589.9	5497012.6	0	8274913.6	5533811.4	6171310.8	7521696.4	13004856	0	5911531.5	0	11998732	0	0	0	0	0	0	10724388	9023542.4	5298143.6	0	11955089	13515030	17071197	5925124.5	0	17102439	0	7255937.8	14107751	15849892	7551650.4	8740949.9	7738838.3	0	0	10693502	0	0	8090257.3	4972027.3	8760904.4	15793761
8403	353.1453144	15649353	14029702	0	5341504.2	0	9688846.1	8209867.7	0	6498505.4	10903186	16684535	0	0	8093618.8	12611151	7027458	0	0	19528737	10367353	0	0	27370385	0	25483241	11463226	17942606	0	35456922	22534568	11125037	20190324	6652440.9	12314657	47786621	0	18279575	0	53709242	11371449	10110058	7381996.7	0	0	0	8621802.8	0	0	4825741.1	0	21403254
8404	353.1468557	0	0	5295301.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5422930.4	6469086.7	0	0	0	0	0	4903030.3	0	0	0	0	0	0	0	0	0	8017278.1	0	0	0	0	0	0	5821590.2	0	0	7528871.2	0	0	0
8405	353.1506783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191552500	0	0	0	0	0	0	54465664	0	9782316	38664841	0	0	0	0	0	0	0	0	0	0	0	0	0	8262295.1	121831520	0
8406	353.1605843	9372011.1	18028968	11589347	10773859	9038106.3	35888685	374559210	0	5762793.6	0	12936217	5023402.3	5663846.6	0	12441202	6254114	4997407.8	8422850.9	10501698	9349021.9	4616558.3	21410813	0	5826970.9	0	7227740.8	19358836	9523729.3	0	13712331	9850192.7	8839831.1	0	0	15580831	7771125.2	14684345	6435483.1	30013916	19826651	10215560	7648783.4	0	0	7556019.4	0	0	0	6746793.2	0	8571029.5
8407	353.1717614	0	0	0	0	0	0	0	0	0	0	5991729.6	0	0	0	0	0	0	0	5167961.7	0	0	0	0	0	0	0	5466255.3	0	0	10390500	0	0	0	0	0	0	0	0	6898164	6716404.8	5056415	0	0	0	0	0	0	0	0	0	0
8408	353.1791386	0	0	0	0	0	0	0	0	0	0	0	0	4853903.9	0	0	0	0	0	0	0	0	5345573.5	0	4518085.6	0	0	0	0	0	0	0	0	0	0	12931783	0	0	7948480.8	0	0	45502638	0	0	0	5144538.2	0	0	0	0	0	0
8409	353.18158	0	0	0	0	0	0	0	0	8431126.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5245836.1	10269863	0	0	0	0	0	0	0	0	0	0	0	0	5519627.4	0	0	0	0	0	0	0	0	4810447.7	0	5268162.4
8410	353.196874	18340027	9508344.4	7021871.1	7519156.7	0	5749367.3	0	0	7755318.3	0	6489449.6	8014073.1	5324984.4	6924304.9	8260805.5	0	5215593.9	11020827	15712912	11448820	7597240.2	23712844	0	0	0	5939375	20244684	6509143.4	0	8145438.1	8398244.8	14303467	4767109.3	0	13436142	8965429.5	14138121	0	13068844	25434158	13263569	6795617.6	0	0	11546623	0	0	7134728.2	6447083.8	0	10781410
8411	353.200283	16467138	5229568	9792822.3	0	11042402	7245950.3	5119803	8490783.1	6291005.5	22837522	16159345	5341697.5	4857023.6	29400855	13513421	15331444	30906737	4913185.8	9399958.9	10042364	19306943	0	0	7736310.8	0	9971383.3	39580885	15020638	16530447	6164773.9	11286444	9236722.7	18418829	30833808	19332854	56567100	45309200	28834028	15087155	14399542	20756696	0	0	0	30522886	16615766	24922766	12329999	15545074	0	6808296.9
8412	353.2098331	0	0	0	0	0	7508114	0	0	4930641.5	0	0	0	0	4815144.9	0	0	5244292	0	5407147.1	0	4903505.6	0	0	0	0	0	0	0	0	9407036.1	0	8121352.6	0	0	0	0	7198245.4	0	0	0	0	4956798.8	0	0	8134170.3	0	0	0	7791875.5	0	8363773.2
8413	353.2155746	0	0	0	0	0	0	0	0	0	0	0	0	11239393	6037555.6	0	0	10118544	0	0	0	0	7222132.8	0	4978970.9	0	0	0	0	0	85106249	5361871.8	0	0	15042734	0	6102102.9	5520433.8	9256203.8	0	0	21292279	0	0	0	6256677.7	0	0	0	0	0	0
8414	353.2333561	0	6821193.9	5357691.5	8829446.8	10789021	5842753.6	0	0	0	5061983.6	9128121.6	9148745.2	0	15335252	7728409.4	0	7739316.5	8286834.1	8579293.2	0	9154562	20058268	8647243.7	7015747.7	0	0	10794277	18130590	0	8803441.6	6242041.4	8588607.4	6120146.7	0	0	10983799	11527001	0	0	10898561	16652570	0	0	0	0	0	0	7484494.7	7405870.8	8888566.1	11826991
8415	353.3424867	0	0	0	0	5347938.3	0	0	0	0	0	0	0	0	21504027	0	0	7804052.2	0	0	0	0	0	0	0	0	0	0	5262961.6	0	0	0	0	0	10952108	0	6214200.8	5914952.6	0	0	0	0	0	0	0	0	9212523.3	0	0	5579255	0	0
8418	353.9280215	0	8437322.5	5315756.8	0	7843452.4	5854787.7	0	0	0	0	0	0	0	6872389.3	8011088.7	0	0	0	0	0	6298499.1	0	7112454.6	4442254	0	5946667.1	6543420.9	13345758	0	0	7474493.3	8303995.9	0	0	12145971	5334086.7	6247242.9	13122751	10335347	8447662.5	5882499.2	6627795.9	0	0	7257844.1	0	0	12103560	7271461.7	0	5461724.5
8419	353.9335411	0	33099863	36425016	12631080	28735366	20146255	8752129.7	0	11581503	24649666	6111676.3	81041724	20726302	15128656	7773277.2	11754091	18314063	44607240	12017329	0	8300686.2	11197583	59439634	38511259	0	9805112.4	15760330	5720808.2	0	0	9321545.9	0	21342866	0	0	7874128.7	16154455	10517706	0	26980026	18718350	10015456	0	0	0	11394282	14890081	11850642	19356719	14776781	6203111.5
8423	353.9666592	13315922	16749728	30475645	0	0	7756434.4	0	6786323.3	24966788	11941903	77627653	0	9796711.4	5834635.5	37840297	0	29364114	15507287	13029623	41276183	9125329.4	16496344	17606232	15227624	36377233	12047747	21021723	5396776.6	0	5691129.3	47365270	19297237	9001431.5	13669000	0	0	28928927	16020750	35141832	15092486	0	10699563	0	0	21886021	0	43102372	0	19775596	0	0
8426	354.0266132	0	6851875.7	6504443.1	6376696.3	5436204.4	5521419	7240380.7	0	10136833	0	0	10582534	0	7222264.3	22361650	0	0	5285607.3	12756854	25705381	4730699.1	0	7253205.9	0	0	0	9009324	0	0	0	25416992	8924253.6	0	0	0	0	5041442	0	9695562.8	13173134	8739911.2	7264433.1	0	0	5646272.9	0	0	7968324.8	4642265.2	9305200.8	8378281.8
8428	354.037135	0	0	0	17281808	0	0	16387282	5661343.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5727979.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13348194	13598630	0	0	0	0	0	0	0	0	0	0	0
8429	354.0434814	8803578.1	0	0	0	0	6671405.4	0	0	0	4717377.9	0	0	0	16677143	0	0	0	0	13662618	0	0	0	0	0	0	6411312.6	9746132.7	0	0	0	0	0	0	0	0	9341714.8	9650247.7	0	6798448.1	0	7267689	0	0	0	0	0	0	5334628.7	4871415.8	0	11381197
8430	354.0595078	0	0	6180159.2	0	0	0	15658239	0	0	0	0	0	5863221.2	0	5874556.4	0	4740688.5	0	0	0	0	0	0	0	0	0	8200955	0	0	0	0	0	0	0	0	0	0	9614795.6	0	0	0	7387643.4	0	0	0	0	0	6669955.8	0	0	0
8431	354.0629335	0	9447796.6	7923270.4	8380745.8	7218285.2	0	0	0	0	0	0	0	0	8559161.8	5658883.8	9445751.3	0	5568830.9	9550275.5	0	4764052.5	0	0	0	0	6056029.1	0	0	0	10721237	8821107.9	6588337.7	0	0	0	0	7098738.2	14980051	0	0	7715727.2	6100098.7	0	0	9527820.3	0	0	0	0	0	9405941.4
8432	354.0652252	0	0	7695947.1	5658702.8	0	0	0	0	0	5144564.9	6769116	0	0	0	5742473.4	0	7289691.7	6283588.3	0	0	0	0	9965862.9	8453580.3	0	0	10275594	0	0	0	7865209	0	8069285.8	0	19149406	0	6401527	0	14864800	6844645.1	0	9880072.6	0	0	6616081.8	0	0	4800399	6432543.3	0	5636602.1
8433	354.0706933	8751669	5289605.6	0	0	0	6697572.4	0	0	0	0	9543144.4	0	0	5431240.8	0	0	5240678.8	0	8615124.3	0	7593380	0	0	0	0	8564078.6	5386006.5	5569008.8	0	0	6128773.6	9859265.9	0	0	0	0	0	0	8483243.2	0	0	0	0	0	0	0	0	0	0	0	15466501
8436	354.0797983	0	0	5561962	0	0	0	0	0	0	0	0	5819001.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8121559.7	7224260.8	0	0	0	6332054	0	0	0	0	0	0	0	0	0	0	0	0	0	5177368.1
8438	354.0830404	28529744	46522785	166901360	30117751	30380177	59389309	45173038	14601722	25580407	64504094	65921539	114133630	88455017	49716575	43742898	16871330	53276800	82733167	25719790	33942570	22644925	32418772	34693964	18917365	29170562	35327627	89892148	19178760	28737368	135435780	44975522	154985700	23638988	37753711	96236165	43236185	51795102	62871548	53268935	32837646	154763190	89212976	16559663	42588024	15784246	17559564	258154900	82254001	64545088	36390612	176658980
8439	354.0875981	8930906.6	0	14319226	0	0	0	0	8012035.6	0	0	0	0	0	0	15737533	0	16458889	0	61101048	15196214	7265222.1	0	11966294	9199615.8	29349771	0	17078592	0	0	7297035.9	17671597	11391977	5725651.7	12587385	36006543	0	13424295	18688005	30587344	5199127.6	8832447.9	11171387	0	0	17504576	14653461	0	0	0	10848989	0
8441	354.0911238	8158817.7	0	39243394	0	0	0	0	20285962	0	0	16522773	0	0	5170797.2	31760069	0	0	0	0	16474173	8038605	0	0	20882440	60838802	0	17132872	0	0	5980436.2	63479221	10288882	22458333	13251968	28521110	0	0	26266636	40661464	11637792	0	34424899	14870079	0	0	15983644	0	6451904.4	0	0	0
8443	354.1016442	7776888.7	16579018	7778967.3	35389344	10437811	0	0	5085983.3	0	17122633	6328876.7	13920937	16364435	7173248.3	14757597	14597064	44609702	50659484	36500502	0	9712354.3	21640189	40248180	6214688.1	0	14370485	24428898	104191280	27783039	39937581	7473613	8590601.9	47725554	0	0	13011834	21754054	0	6823919.1	17782839	51009500	0	0	0	6700380.8	15843376	0	6563796.2	11425122	0	7156293.7
8445	354.1194627	26758304	21534193	24486589	19279816	7561426.2	7989702.8	6857847.2	9071170.7	15643587	17447283	55575123	13791951	35788730	9602976.6	38598405	13401581	25238730	23605447	18322491	31906944	9579782.4	8370211.3	25650073	30309449	36668365	21256925	44299660	8261966.5	22046628	20518485	53609974	35734835	12879384	18147256	65323732	9012121.3	26045677	30728262	35371542	21065824	26551295	32675970	0	0	17100162	17080403	55126489	10651895	18722178	29470485	21763691
